Geneid,SRR12998916,SRR12998917,SRR12998918,SRR12998919,SRR12998920,SRR12998921
BHE81_RS16670,17,19,22,143,155,94
BHE81_RS16675,75,162,159,526,532,374
BHE81_RS16680,0,0,0,4,10,2
BHE81_RS16685,6,10,10,41,42,17
BHE81_RS16690,16,52,22,91,93,39
BHE81_RS16700,12,16,18,154,288,81
BHE81_RS16705,0,1,0,15,6,30
BHE81_RS16710,0,2,2,4,2,0
BHE81_RS16715,0,0,2,6,3,2
BHE81_RS16720,6,32,40,52,88,32
BHE81_RS16725,0,0,5,11,2,3
BHE81_RS16755,5,15,14,33,24,33
BHE81_RS16760,1,12,14,23,36,16
BHE81_RS16765,5,30,19,41,46,33
BHE81_RS16770,0,31,30,27,30,15
BHE81_RS16775,30,68,110,90,140,65
BHE81_RS16780,76,194,299,349,368,162
BHE81_RS16785,55,127,97,196,206,97
BHE81_RS16790,7,35,52,69,62,37
BHE81_RS16795,16,83,98,101,105,111
BHE81_RS16800,18,27,29,64,66,38
BHE81_RS16805,6,56,46,72,109,52
BHE81_RS16810,6,6,62,115,118,76
BHE81_RS16815,0,0,9,7,4,10
BHE81_RS16820,2,4,6,18,22,7
BHE81_RS16825,3,12,20,21,26,12
BHE81_RS16830,144,219,161,851,729,684
BHE81_RS16835,528,915,742,3099,2967,2369
BHE81_RS16840,215,212,289,1268,1127,1276
BHE81_RS16845,66,48,86,433,373,391
BHE81_RS16850,66,98,133,519,348,696
BHE81_RS16855,19,6,65,157,56,171
BHE81_RS16860,477,472,970,3098,2014,2715
BHE81_RS16865,273,408,384,935,919,960
BHE81_RS16870,51,68,63,163,185,156
BHE81_RS16875,159,180,149,528,580,414
BHE81_RS16880,109,93,190,565,431,402
BHE81_RS16885,327,329,430,1144,1097,1049
BHE81_RS16890,187,106,243,571,539,594
BHE81_RS16895,370,259,468,1002,1088,985
BHE81_RS16900,776,359,707,1793,2158,1135
BHE81_RS16905,315,56,347,691,580,451
BHE81_RS16910,1172,496,929,2687,2861,1227
BHE81_RS16915,131,113,98,496,210,693
BHE81_RS16920,92,96,55,305,376,302
BHE81_RS16925,211,243,127,728,687,510
BHE81_RS16930,296,364,258,1403,1197,1160
BHE81_RS16935,208,100,156,716,606,728
BHE81_RS16940,154,46,115,594,375,567
BHE81_RS16945,597,614,410,1549,1789,1170
BHE81_RS16950,235,61,166,659,603,773
BHE81_RS16955,576,476,396,1416,1825,765
BHE81_RS16960,1296,620,776,2804,3300,1433
BHE81_RS16965,1166,562,576,2338,3019,1063
BHE81_RS16970,2,24,21,46,38,12
BHE81_RS16975,3,15,28,42,67,36
BHE81_RS16980,0,0,0,19,11,11
BHE81_RS16985,1170,2583,2530,6340,7929,4594
BHE81_RS16990,1498,1175,1334,4295,4831,3027
BHE81_RS16995,812,167,291,1391,1707,801
BHE81_RS17000,1438,494,664,2533,3811,1175
BHE81_RS17005,7,24,24,75,80,40
BHE81_RS17010,2,10,2,24,29,12
BHE81_RS17015,2,16,16,32,47,41
BHE81_RS17020,4,8,33,100,58,69
BHE81_RS17025,47,150,241,692,817,399
BHE81_RS17030,0,7,5,12,22,0
BHE81_RS17035,46,140,115,506,564,295
BHE81_RS17040,0,0,1,17,13,10
BHE81_RS17045,16,29,36,94,129,54
BHE81_RS17050,18,25,24,58,53,25
BHE81_RS17055,26,47,59,124,154,66
BHE81_RS17065,4,32,19,42,75,38
BHE81_RS17070,2,12,5,11,6,11
BHE81_RS17075,14,53,51,69,62,30
BHE81_RS17080,6,41,42,68,77,28
BHE81_RS17085,232,395,591,898,1258,331
BHE81_RS17090,23,81,60,91,95,66
BHE81_RS17095,18,40,30,33,44,19
BHE81_RS17100,0,10,8,31,23,16
BHE81_RS17105,0,4,6,41,52,8
BHE81_RS17110,0,8,5,17,19,14
BHE81_RS17115,10,24,21,214,295,169
BHE81_RS17120,4,16,17,51,44,14
BHE81_RS17125,2,21,28,60,64,30
BHE81_RS17130,22,159,132,6,2,0
BHE81_RS17135,0,24,14,0,2,2
BHE81_RS17140,12,79,68,28,34,16
BHE81_RS17145,39,158,142,179,254,161
BHE81_RS17150,16,48,60,83,107,66
BHE81_RS17155,41,85,107,94,146,50
BHE81_RS17160,4,9,42,47,81,49
BHE81_RS17165,86,142,171,275,243,189
BHE81_RS17170,35,131,183,365,340,237
BHE81_RS17175,25,23,74,133,132,110
BHE81_RS17180,2,2,4,15,8,9
BHE81_RS17185,1,5,0,3,5,4
BHE81_RS17190,2,4,8,2,6,4
BHE81_RS17195,3,8,4,7,24,3
BHE81_RS17200,5,10,14,24,35,14
BHE81_RS17205,20,68,52,102,124,58
BHE81_RS17210,0,24,22,40,56,33
BHE81_RS17215,28,32,30,131,164,59
BHE81_RS17220,15,30,16,125,154,40
BHE81_RS17225,1,15,14,52,53,36
BHE81_RS17230,15,55,55,126,133,127
BHE81_RS17235,104,317,414,528,795,362
BHE81_RS17240,17,61,65,174,200,96
BHE81_RS17245,10,105,117,156,190,90
BHE81_RS17250,2,6,12,12,20,10
BHE81_RS17255,36,100,108,286,298,155
BHE81_RS17260,0,0,2,2,2,4
BHE81_RS17265,33,70,67,33,55,20
BHE81_RS17270,11,12,12,2,8,7
BHE81_RS17275,162,184,497,343,586,152
BHE81_RS17280,4,14,23,45,44,22
BHE81_RS17285,3,14,23,73,104,43
BHE81_RS17290,14,27,58,256,230,101
BHE81_RS17295,7,37,14,30,30,7
BHE81_RS17300,20,42,65,150,146,80
BHE81_RS17305,16,48,73,136,175,89
BHE81_RS17310,90,383,372,249,294,111
BHE81_RS17315,31,52,59,74,101,47
BHE81_RS17320,14,52,44,79,90,56
BHE81_RS17325,42,18,37,138,164,47
BHE81_RS17330,364,1518,1148,356,248,156
BHE81_RS17335,12,30,55,9,16,19
BHE81_RS17340,0,4,15,5,1,5
BHE81_RS17345,24,191,263,276,299,184
BHE81_RS17350,27,176,209,224,229,94
BHE81_RS17355,10,112,169,132,165,94
BHE81_RS17360,20,133,231,262,300,155
BHE81_RS17365,24,164,224,192,271,134
BHE81_RS17370,32,216,250,226,296,116
BHE81_RS17375,0,0,0,1,2,4
BHE81_RS17380,9,4,8,9,30,6
BHE81_RS17385,0,9,19,17,12,2
BHE81_RS17390,12,72,54,45,42,35
BHE81_RS17395,6,16,27,14,20,15
BHE81_RS17400,10,56,40,62,74,28
BHE81_RS17405,4,2,6,18,17,6
BHE81_RS17410,2,25,33,36,44,14
BHE81_RS17415,22,80,101,188,304,115
BHE81_RS17420,3,4,18,36,67,35
BHE81_RS17425,8,29,31,42,81,32
BHE81_RS17430,2,3,6,28,35,19
BHE81_RS17435,0,4,0,2,8,0
BHE81_RS17440,0,0,4,8,6,6
BHE81_RS17445,8,18,8,63,78,32
BHE81_RS17450,0,3,11,13,5,2
BHE81_RS17455,10,5,15,14,14,7
BHE81_RS17460,6,10,6,7,13,4
BHE81_RS17465,6,0,6,10,4,2
BHE81_RS17470,0,4,0,3,8,2
BHE81_RS17475,0,0,10,7,18,4
BHE81_RS17480,0,6,8,4,9,18
BHE81_RS17490,4,8,9,22,19,23
BHE81_RS17495,17,32,48,132,131,103
BHE81_RS17500,2,6,16,26,21,8
BHE81_RS17505,1,4,13,18,4,5
BHE81_RS17510,0,2,6,41,46,19
BHE81_RS17515,5,13,22,54,62,22
BHE81_RS17520,125,233,298,1083,976,506
BHE81_RS17525,35,87,64,165,138,84
BHE81_RS17530,12,70,60,135,139,67
BHE81_RS17535,54,88,104,306,269,172
BHE81_RS17540,6,16,24,45,96,32
BHE81_RS17545,0,2,4,8,5,4
BHE81_RS17550,0,5,8,13,14,10
BHE81_RS17555,10,68,71,76,83,40
BHE81_RS17560,51,163,176,489,497,194
BHE81_RS17565,0,7,9,39,32,11
BHE81_RS17570,4,4,8,8,4,6
BHE81_RS17575,18,107,90,276,302,160
BHE81_RS17580,9,19,41,39,45,18
BHE81_RS17585,0,6,5,11,23,6
BHE81_RS17590,2,3,4,9,25,6
BHE81_RS17595,5,20,13,26,40,12
BHE81_RS17600,62,119,76,199,263,88
BHE81_RS17605,6,22,28,91,112,39
BHE81_RS17610,32,134,121,304,354,171
BHE81_RS17615,0,22,7,77,73,43
BHE81_RS17620,21,28,19,189,184,68
BHE81_RS17625,2,2,4,14,4,2
BHE81_RS17630,8,28,21,36,50,20
BHE81_RS17635,16,48,23,20,12,0
BHE81_RS17640,2,15,12,5,8,3
BHE81_RS17645,3,12,8,4,2,0
BHE81_RS17650,1,14,6,1,0,0
BHE81_RS17655,4,26,28,6,10,5
BHE81_RS17660,5,27,9,8,5,4
BHE81_RS17665,0,12,2,4,4,4
BHE81_RS17670,24,16,25,57,78,25
BHE81_RS17675,16,24,41,47,44,28
BHE81_RS17680,44,119,118,177,305,121
BHE81_RS17685,7,13,28,48,63,10
BHE81_RS17690,46,138,227,109,146,81
BHE81_RS17695,14,48,103,61,42,32
BHE81_RS17700,8,21,34,76,60,25
BHE81_RS17705,38,127,311,388,386,245
BHE81_RS17710,3,4,2,18,16,2
BHE81_RS17715,16,50,26,66,64,20
BHE81_RS17720,33,114,135,250,297,127
BHE81_RS17725,0,6,0,14,54,12
BHE81_RS17730,12,37,63,85,77,56
BHE81_RS17735,4,36,49,131,145,50
BHE81_RS17740,4,28,17,21,43,15
BHE81_RS17745,4,13,7,16,10,8
BHE81_RS17750,8,16,22,22,17,8
BHE81_RS17755,4,16,16,48,52,38
BHE81_RS17760,3,6,16,36,27,12
BHE81_RS17765,4,36,66,93,135,55
BHE81_RS17775,19,50,23,76,92,25
BHE81_RS17780,33,63,70,205,232,150
BHE81_RS17785,4,12,12,120,139,75
BHE81_RS17790,16,40,53,70,92,56
BHE81_RS17795,50,181,167,203,215,110
BHE81_RS17800,12,22,34,59,57,23
BHE81_RS17805,32,141,146,90,144,61
BHE81_RS17810,20,88,76,100,137,49
BHE81_RS17815,12,65,28,62,75,44
BHE81_RS17820,0,2,7,9,12,5
BHE81_RS17825,9,40,63,116,159,56
BHE81_RS17830,2,0,2,2,5,0
BHE81_RS17835,14,62,31,45,53,15
BHE81_RS17840,8,30,49,56,87,24
BHE81_RS17845,10,16,17,23,35,18
BHE81_RS17850,14,64,83,81,89,60
BHE81_RS17855,2,41,32,52,78,34
BHE81_RS17860,4,6,14,28,23,12
BHE81_RS17865,2,12,13,19,14,6
BHE81_RS17870,10,6,6,18,10,2
BHE81_RS17875,0,0,3,2,0,1
BHE81_RS17880,0,32,49,66,83,24
BHE81_RS17885,4,8,22,33,51,17
BHE81_RS17890,4,15,30,18,17,10
BHE81_RS17895,4,30,27,26,41,12
BHE81_RS17900,44,127,280,232,412,134
BHE81_RS17915,2,12,12,39,74,15
BHE81_RS17920,18,43,18,53,70,31
BHE81_RS17925,2,6,6,6,5,0
BHE81_RS17930,0,2,8,16,12,14
BHE81_RS17935,4,19,30,43,63,16
BHE81_RS17940,5,24,14,17,26,11
BHE81_RS17945,16,43,72,84,131,52
BHE81_RS17950,50,46,54,290,293,112
BHE81_RS17955,4,18,22,36,50,27
BHE81_RS17960,6,18,13,19,21,17
BHE81_RS17965,5,12,11,10,35,3
BHE81_RS17970,6,14,6,40,39,33
BHE81_RS17975,10,57,70,96,127,64
BHE81_RS17980,26,66,116,357,446,196
BHE81_RS17990,2,10,12,12,20,16
BHE81_RS17995,2,5,7,98,61,64
BHE81_RS18000,18,34,215,420,150,222
BHE81_RS18005,14,21,43,62,47,23
BHE81_RS18010,0,1,9,4,1,4
BHE81_RS18015,104,217,283,454,438,242
BHE81_RS18020,42,43,33,128,169,96
BHE81_RS18025,0,0,2,15,21,4
BHE81_RS18030,4,12,8,11,13,13
BHE81_RS18035,0,2,3,5,3,0
BHE81_RS18040,2,2,8,6,2,0
BHE81_RS18045,20,40,63,94,139,48
BHE81_RS18050,10,38,75,98,83,39
BHE81_RS18055,0,2,2,4,6,2
BHE81_RS18060,5,0,6,5,11,4
BHE81_RS18065,0,12,4,17,22,12
BHE81_RS18070,4,15,32,24,46,22
BHE81_RS18075,20,61,118,279,198,194
BHE81_RS18080,12,14,12,29,32,10
BHE81_RS18085,4,16,13,12,27,14
BHE81_RS18090,8,76,39,4,8,9
BHE81_RS18095,0,7,3,0,6,0
BHE81_RS18100,31,73,116,97,113,25
BHE81_RS18105,7,53,55,46,36,20
BHE81_RS18110,1,2,7,14,26,7
BHE81_RS18115,0,0,0,4,8,0
BHE81_RS18120,0,0,0,0,0,0
BHE81_RS18125,4,16,44,68,78,46
BHE81_RS18130,14,49,37,55,73,18
BHE81_RS18135,3,18,37,21,41,17
BHE81_RS18140,0,0,9,5,6,1
BHE81_RS18145,0,13,2,10,24,22
BHE81_RS18150,2,19,6,70,46,38
BHE81_RS18155,1,3,8,25,19,12
BHE81_RS18160,14,26,24,69,65,38
BHE81_RS18165,4,16,21,32,51,23
BHE81_RS18170,15,33,51,120,97,65
BHE81_RS18175,19,132,90,196,226,152
BHE81_RS18180,11,60,69,119,127,98
BHE81_RS18185,7,12,35,71,73,53
BHE81_RS18190,3,21,16,57,50,46
BHE81_RS18195,12,131,65,44,44,9
BHE81_RS18200,22,49,48,149,191,95
BHE81_RS18205,12,38,32,82,53,31
BHE81_RS18210,6,37,30,31,40,16
BHE81_RS18215,107,603,673,630,639,452
BHE81_RS18220,64,282,247,257,343,209
BHE81_RS18225,41,108,166,227,216,189
BHE81_RS18230,18,49,89,162,202,113
BHE81_RS18235,12,27,18,67,90,30
BHE81_RS18240,10,6,8,37,45,17
BHE81_RS18245,0,30,6,36,38,32
BHE81_RS18250,4,32,45,19,35,23
BHE81_RS18255,11,42,56,51,53,18
BHE81_RS18260,14,26,21,52,92,47
BHE81_RS18265,3,27,30,77,80,34
BHE81_RS18270,16,28,17,68,96,44
BHE81_RS18275,3,34,25,61,116,37
BHE81_RS18280,20,54,52,102,156,42
BHE81_RS18285,7,40,49,81,104,45
BHE81_RS18290,10,24,18,34,55,18
BHE81_RS18295,0,18,12,21,34,13
BHE81_RS18300,3,0,55,116,22,146
BHE81_RS18305,18,26,43,343,440,205
BHE81_RS18310,11,51,40,186,213,69
BHE81_RS18315,19,30,31,81,119,42
BHE81_RS18320,14,47,29,54,102,29
BHE81_RS18325,4,10,11,29,43,8
BHE81_RS18330,10,23,25,18,23,11
BHE81_RS18335,10,61,67,63,70,32
BHE81_RS18340,5,42,28,67,106,50
BHE81_RS18345,0,2,10,8,10,6
BHE81_RS18350,0,2,2,2,2,2
BHE81_RS18355,0,0,2,0,0,0
BHE81_RS28290,0,0,0,0,0,0
BHE81_RS18360,0,0,0,0,0,0
BHE81_RS18365,10,40,57,130,114,72
BHE81_RS18370,2,2,8,9,0,0
BHE81_RS18375,2,6,6,8,11,6
BHE81_RS18380,6,18,14,59,70,35
BHE81_RS18385,4,21,7,32,34,6
BHE81_RS18390,5,10,6,8,18,6
BHE81_RS18395,63,89,237,245,200,111
BHE81_RS18400,24,22,51,122,149,77
BHE81_RS18405,33,158,147,371,375,224
BHE81_RS18410,7,25,20,56,38,46
BHE81_RS18415,20,64,54,109,135,55
BHE81_RS18420,12,30,39,44,61,28
BHE81_RS18425,17,71,55,104,173,56
BHE81_RS18430,11,14,16,50,20,18
BHE81_RS18435,2,4,13,38,68,16
BHE81_RS18440,58,409,339,367,415,245
BHE81_RS18445,4,21,7,30,37,18
BHE81_RS18450,8,47,17,71,64,25
BHE81_RS18455,51,87,49,252,316,199
BHE81_RS18460,6,8,16,64,30,39
BHE81_RS18465,114,165,223,178,127,88
BHE81_RS18470,500,816,1023,655,560,293
BHE81_RS18475,59,95,77,310,365,162
BHE81_RS18480,6,9,10,25,26,4
BHE81_RS18485,11,54,54,102,122,46
BHE81_RS18490,2,4,4,4,6,2
BHE81_RS18495,0,20,24,12,13,10
BHE81_RS18500,2,8,22,12,37,20
BHE81_RS18505,0,12,17,10,10,9
BHE81_RS18510,0,2,6,10,2,0
BHE81_RS18520,0,0,4,0,2,0
BHE81_RS18525,0,0,8,3,4,0
BHE81_RS18530,0,0,0,0,0,4
BHE81_RS18540,0,2,0,0,0,0
BHE81_RS18545,0,0,0,0,0,0
BHE81_RS18550,5,4,0,6,8,0
BHE81_RS18555,4,20,11,20,37,12
BHE81_RS18560,2,8,5,7,2,4
BHE81_RS18565,0,3,9,0,6,2
BHE81_RS18570,6,25,19,51,76,19
BHE81_RS18575,3,14,16,45,34,12
BHE81_RS18580,10,6,4,19,30,7
BHE81_RS18585,0,4,13,31,25,12
BHE81_RS18590,9,18,27,34,26,11
BHE81_RS18595,2,6,13,34,18,15
BHE81_RS18600,2,6,9,18,10,5
BHE81_RS18605,0,6,0,10,11,2
BHE81_RS18610,0,3,2,7,13,2
BHE81_RS18615,0,0,0,10,12,0
BHE81_RS18620,2,18,8,39,35,21
BHE81_RS18625,2,8,6,69,61,17
BHE81_RS18630,6,18,12,43,51,17
BHE81_RS18640,0,17,21,25,30,4
BHE81_RS18645,4,30,38,34,34,18
BHE81_RS18650,0,13,2,8,8,0
BHE81_RS18655,0,1,2,4,2,2
BHE81_RS18660,2,2,2,4,5,4
BHE81_RS18665,0,4,2,4,8,0
BHE81_RS18670,0,0,2,0,0,0
BHE81_RS18675,4,2,2,6,12,2
BHE81_RS18680,2,40,46,85,74,47
BHE81_RS18685,0,13,13,8,7,6
BHE81_RS18690,39,78,73,61,49,23
BHE81_RS18695,10,33,19,99,58,38
BHE81_RS18700,6,12,7,39,35,17
BHE81_RS18705,5,7,7,18,10,7
BHE81_RS18715,10,62,73,304,300,144
BHE81_RS18720,6,34,19,90,86,45
BHE81_RS18730,2,32,29,113,139,46
BHE81_RS18735,0,11,4,15,26,18
BHE81_RS18740,8,14,4,20,40,22
BHE81_RS18745,0,0,2,6,6,4
BHE81_RS18750,0,2,0,0,4,0
BHE81_RS18755,0,0,0,2,0,0
BHE81_RS18760,0,2,0,4,4,0
BHE81_RS18765,0,3,2,2,2,4
BHE81_RS18770,0,8,3,4,6,2
BHE81_RS18775,0,6,5,2,6,0
BHE81_RS18780,5,10,19,31,20,13
BHE81_RS18785,0,7,2,8,14,0
BHE81_RS18790,0,0,0,2,4,0
BHE81_RS18795,0,0,0,2,0,0
BHE81_RS18800,0,0,0,0,0,2
BHE81_RS18805,2,0,0,4,6,2
BHE81_RS18810,2,4,2,6,4,0
BHE81_RS18815,0,0,4,1,4,1
BHE81_RS18820,9,53,7,29,36,10
BHE81_RS18825,18,47,23,41,69,19
BHE81_RS18830,15,43,14,37,50,20
BHE81_RS18835,21,54,35,30,58,15
BHE81_RS18840,12,89,75,145,184,94
BHE81_RS18845,6,37,12,46,64,35
BHE81_RS18850,54,59,67,314,316,185
BHE81_RS18855,26,60,64,391,262,138
BHE81_RS18860,6,16,17,258,85,130
BHE81_RS18865,19,40,32,225,99,116
BHE81_RS18870,29,112,123,170,237,95
BHE81_RS29140,2,8,8,17,20,7
BHE81_RS18880,5,17,12,14,26,8
BHE81_RS18885,3,14,8,16,25,16
BHE81_RS18890,2,19,10,18,12,10
BHE81_RS18895,0,2,2,8,6,14
BHE81_RS18900,2,2,3,6,2,0
BHE81_RS18905,0,3,4,10,16,6
BHE81_RS18910,0,0,4,0,8,0
BHE81_RS18915,0,2,6,0,8,10
BHE81_RS18920,2,6,10,8,14,8
BHE81_RS18925,14,36,37,50,70,31
BHE81_RS18930,0,6,2,2,4,2
BHE81_RS18935,0,0,5,25,10,9
BHE81_RS28815,0,0,1,11,11,7
BHE81_RS28820,7,5,0,17,19,6
BHE81_RS18945,13,5,8,535,668,255
BHE81_RS18950,2,6,4,167,171,57
BHE81_RS18955,0,0,2,27,14,5
BHE81_RS18960,26,34,18,573,588,225
BHE81_RS18965,0,4,0,99,70,43
BHE81_RS18970,4,2,7,52,35,15
BHE81_RS18975,14,38,10,87,73,38
BHE81_RS18980,2,2,0,103,96,58
BHE81_RS18985,6,0,0,76,71,37
BHE81_RS18990,6,4,4,204,219,100
BHE81_RS18995,3,4,2,343,316,155
BHE81_RS19000,0,10,0,203,222,108
BHE81_RS19005,4,18,0,228,254,87
BHE81_RS19010,6,10,6,130,140,63
BHE81_RS19015,18,51,43,103,155,53
BHE81_RS19020,1,0,1,7,11,3
BHE81_RS19025,0,4,9,10,18,5
BHE81_RS19030,0,6,2,6,8,8
BHE81_RS19035,0,4,0,8,7,4
BHE81_RS19040,0,0,6,0,0,4
BHE81_RS19045,0,2,0,4,2,2
BHE81_RS19050,0,0,0,6,2,4
BHE81_RS28295,2,0,0,0,0,0
BHE81_RS19055,0,0,0,2,0,0
BHE81_RS19060,0,0,0,0,0,0
BHE81_RS19065,0,0,0,0,2,0
BHE81_RS19070,0,2,2,0,0,0
BHE81_RS19075,0,0,0,0,0,0
BHE81_RS19080,4,6,9,34,33,16
BHE81_RS19085,4,0,1,12,9,2
BHE81_RS19090,4,16,10,46,57,26
BHE81_RS19095,6,6,8,12,27,4
BHE81_RS19100,8,18,8,47,85,40
BHE81_RS19105,6,21,4,40,48,10
BHE81_RS19110,9,8,2,28,44,17
BHE81_RS19115,13,22,10,65,58,22
BHE81_RS19120,13,33,19,76,67,16
BHE81_RS19125,5,31,18,15,29,8
BHE81_RS19130,18,28,17,41,73,18
BHE81_RS19135,8,24,14,46,22,16
BHE81_RS19140,0,6,0,0,0,2
BHE81_RS19145,4,2,2,4,2,0
BHE81_RS19150,2,3,4,2,10,2
BHE81_RS19155,2,0,2,16,21,21
BHE81_RS19160,10,4,2,28,42,22
BHE81_RS19165,6,11,4,34,34,11
BHE81_RS19170,0,3,2,9,18,10
BHE81_RS19175,0,2,1,15,21,9
BHE81_RS19180,4,2,1,24,25,4
BHE81_RS19185,2,2,0,41,36,31
BHE81_RS19190,0,0,2,24,30,23
BHE81_RS19195,2,2,10,30,52,27
BHE81_RS19200,2,15,10,62,114,30
BHE81_RS19205,7,11,6,33,68,20
BHE81_RS19210,2,20,8,40,16,7
BHE81_RS19215,0,0,2,3,11,8
BHE81_RS19220,0,12,11,0,14,6
BHE81_RS19225,0,2,2,0,2,0
BHE81_RS19230,6,1,8,17,15,10
BHE81_RS19235,117,295,385,682,827,543
BHE81_RS19240,36,202,210,259,241,185
BHE81_RS19245,14,81,114,58,50,27
BHE81_RS19250,15,46,26,78,56,31
BHE81_RS19255,4,11,13,28,24,10
BHE81_RS19260,8,75,41,8,18,8
BHE81_RS19265,0,6,6,31,30,15
BHE81_RS19270,325,98,734,2392,1034,1430
BHE81_RS19275,2,10,7,33,40,14
BHE81_RS19280,6,4,16,36,42,10
BHE81_RS19285,7,11,21,80,90,69
BHE81_RS19290,10,57,57,160,225,121
BHE81_RS19295,2,6,2,23,17,11
BHE81_RS19300,4,8,3,32,50,13
BHE81_RS19305,168,784,176,238,391,93
BHE81_RS19310,8,30,28,97,118,86
BHE81_RS28825,4,28,12,43,48,26
BHE81_RS19315,13,39,48,155,213,94
BHE81_RS19320,10,22,28,55,66,37
BHE81_RS19325,18,24,23,68,102,29
BHE81_RS19330,3,21,15,77,115,26
BHE81_RS19335,16,9,18,59,70,44
BHE81_RS19340,0,9,12,23,33,3
BHE81_RS19345,8,14,16,33,29,14
BHE81_RS19350,12,33,32,103,123,57
BHE81_RS19355,18,50,67,104,138,74
BHE81_RS19360,98,232,271,506,552,326
BHE81_RS19365,18,71,54,55,76,43
BHE81_RS19370,6,10,16,14,24,8
BHE81_RS19375,0,10,8,8,16,2
BHE81_RS19380,5,8,10,59,58,26
BHE81_RS19385,6,6,6,17,36,8
BHE81_RS19390,0,2,0,13,32,7
BHE81_RS19395,10,8,17,156,157,91
BHE81_RS19400,6,26,22,54,76,36
BHE81_RS19405,2,37,66,106,117,80
BHE81_RS19410,0,11,18,69,60,45
BHE81_RS19415,9,34,54,141,131,96
BHE81_RS19420,22,54,52,112,130,58
BHE81_RS19425,16,36,39,82,92,39
BHE81_RS19445,12,46,51,88,93,28
BHE81_RS19450,5,12,18,35,40,18
BHE81_RS19455,14,30,35,69,79,16
BHE81_RS19460,23,61,96,79,162,75
BHE81_RS19465,12,59,42,95,93,30
BHE81_RS19475,44,203,256,179,203,78
BHE81_RS19480,28,110,112,210,235,139
BHE81_RS29145,0,0,0,0,0,0
BHE81_RS19490,6,45,68,16,26,13
BHE81_RS19495,0,3,5,4,10,6
BHE81_RS19500,0,2,2,8,0,4
BHE81_RS19505,9,36,34,142,131,89
BHE81_RS19510,4,68,27,98,135,90
BHE81_RS19515,6,2,2,34,25,2
BHE81_RS19520,2,12,12,38,33,15
BHE81_RS19525,8,10,26,68,66,44
BHE81_RS19530,128,346,415,607,636,390
BHE81_RS19535,0,6,11,8,3,0
BHE81_RS19540,6,17,12,17,17,7
BHE81_RS19545,4,14,18,24,47,19
BHE81_RS19550,10,22,6,18,40,2
BHE81_RS19555,0,4,0,3,8,4
BHE81_RS19560,2,2,2,2,0,0
BHE81_RS19565,0,0,0,0,0,0
BHE81_RS19570,16,57,20,34,18,0
BHE81_RS19575,9,20,48,89,95,18
BHE81_RS19580,1,12,8,24,20,12
BHE81_RS19585,4,22,23,73,73,32
BHE81_RS19590,5,30,48,50,54,71
BHE81_RS19595,7,27,26,58,78,27
BHE81_RS19600,8,15,16,64,44,23
BHE81_RS19605,2,6,12,16,30,15
BHE81_RS19610,2,16,11,36,45,10
BHE81_RS19615,4,16,32,43,68,28
BHE81_RS19620,2,15,16,30,28,19
BHE81_RS19625,48,140,226,974,1017,626
BHE81_RS19630,36,5,29,305,409,149
BHE81_RS19635,24,23,34,199,292,123
BHE81_RS19640,111,116,116,1027,1215,678
BHE81_RS19645,76,49,58,381,415,273
BHE81_RS19650,165,365,614,1887,2156,1502
BHE81_RS19655,241,696,914,1774,1957,1146
BHE81_RS19660,207,545,870,1598,1745,1114
BHE81_RS19665,141,480,678,1067,1288,811
BHE81_RS19675,146,849,860,182,270,176
BHE81_RS19680,195,840,925,216,270,186
BHE81_RS19685,2,8,23,6,5,2
BHE81_RS19690,12,15,41,15,16,16
BHE81_RS19695,6,10,6,59,77,29
BHE81_RS19700,2,20,25,78,120,38
BHE81_RS19705,5,11,8,38,39,32
BHE81_RS19710,20,39,35,121,117,73
BHE81_RS19715,71,210,151,489,480,277
BHE81_RS19720,86,137,176,278,293,208
BHE81_RS19725,27,70,50,250,236,165
BHE81_RS19740,0,0,0,0,0,0
BHE81_RS19745,4,4,2,30,25,20
BHE81_RS19750,1,9,11,23,34,29
BHE81_RS19755,4,28,31,73,58,20
BHE81_RS19760,19,46,144,377,539,225
BHE81_RS19765,0,32,4,32,27,20
BHE81_RS19770,78,167,236,587,546,492
BHE81_RS19775,16,107,75,66,69,30
BHE81_RS19780,22,40,70,86,104,54
BHE81_RS19785,11,68,69,66,91,63
BHE81_RS19790,18,97,74,80,116,61
BHE81_RS19795,4,28,16,21,51,23
BHE81_RS19800,8,12,11,25,32,9
BHE81_RS19805,6,20,8,26,40,8
BHE81_RS19810,2,33,30,169,198,92
BHE81_RS19815,7,20,14,127,160,102
BHE81_RS19820,10,46,29,176,211,64
BHE81_RS19825,14,70,74,123,158,37
BHE81_RS19830,72,279,283,408,496,208
BHE81_RS19835,4,19,9,10,8,5
BHE81_RS19840,4,8,10,11,4,6
BHE81_RS19845,0,7,2,4,6,2
BHE81_RS19850,8,14,15,23,24,16
BHE81_RS19855,29,126,127,76,98,41
BHE81_RS19860,1,6,11,2,4,1
BHE81_RS19865,3,0,1,0,1,2
BHE81_RS28830,0,5,9,4,0,4
BHE81_RS19875,0,4,18,23,18,15
BHE81_RS19880,0,5,8,8,5,0
BHE81_RS19885,2,2,8,2,6,2
BHE81_RS19890,6,30,28,18,34,8
BHE81_RS19895,4,5,8,16,20,6
BHE81_RS19900,2,0,0,4,0,1
BHE81_RS19905,6,16,14,32,39,18
BHE81_RS19910,20,57,39,199,210,106
BHE81_RS19915,43,133,72,438,457,273
